"playerID","yearID","teamID","lgID","HR","AB","Age","park","POS","N_i","E","B1","B2","B3"
"vidrojo01",1998,"MON","NL",0,205,24,"Stade Olympique","2B",10,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"vidrojo01",1999,"MON","NL",12,494,25,"Stade Olympique","2B",10,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"vidrojo01",2000,"MON","NL",24,606,26,"Stade Olympique","2B",10,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"vidrojo01",2001,"MON","NL",15,486,27,"Stade Olympique","2B",10,"0",0.433966132272746,0.165320431341998,0.020993070646603
"vidrojo01",2002,"MON","NL",19,604,28,"Stade Olympique","2B",10,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"vidrojo01",2003,"MON","NL",15,509,29,"Stade Olympique","2B",10,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"vidrojo01",2004,"MON","NL",14,412,30,"Stade Olympique","2B",10,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"vidrojo01",2005,"WAS","NL",7,309,31,"R.F.K. Stadium","2B",10,"0",0.426585755873549,0.301119357087211,0.070851613432285
"villahe01",1990,"CHN","NL",7,114,26,"Wrigley Field","C",3,"1",0.416745254007954,0.132600762638895,0.0140637172495797
"villahe01",1991,"CHN","NL",13,192,27,"Wrigley Field","C",3,"1",0.433966132272746,0.165320431341998,0.020993070646603
"villahe01",1992,"CHN","NL",2,112,28,"Wrigley Field","C",3,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"vinafe01",1994,"NYN","NL",0,124,25,"Shea Stadium","2B",11,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"vinafe01",1995,"ML4","AL",3,288,26,"County Stadium","2B",11,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"vinafe01",1996,"ML4","AL",7,554,27,"County Stadium","2B",11,"0",0.433966132272746,0.165320431341998,0.020993070646603
"vinafe01",1997,"ML4","AL",4,324,28,"County Stadium","2B",11,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"vinafe01",1998,"MIL","NL",7,637,29,"County Stadium","2B",11,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"vinafe01",1999,"MIL","NL",1,154,30,"County Stadium","2B",11,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"vinafe01",2000,"SLN","NL",4,487,31,"Busch Stadium II","2B",11,"0",0.426585755873549,0.301119357087211,0.070851613432285
"vinafe01",2001,"SLN","NL",9,631,32,"Busch Stadium II","2B",11,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"vinafe01",2002,"SLN","NL",1,622,33,"Busch Stadium II","2B",11,"0",0.387469760957809,0.361638443560622,0.112509737996638
"vinafe01",2003,"SLN","NL",4,259,34,"Busch Stadium II","2B",11,"0",0.361638443560622,0.387469760957809,0.138382057484932
"vinafe01",2004,"DET","AL",0,115,35,"Comerica Park","2B",11,"0",0.332608963057116,0.409364877608758,0.167944565172824
"vitiejo01",1995,"KCA","AL",7,130,25,"Kauffman Stadium","DH",4,"1",0.390421911517487,0.10184919430891,0.00885645167903563
"vitiejo01",1996,"KCA","AL",8,257,26,"Kauffman Stadium","DH",4,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"vitiejo01",1997,"KCA","AL",5,130,27,"Kauffman Stadium","RF",4,"0",0.433966132272746,0.165320431341998,0.020993070646603
"vitiejo01",2003,"MON","NL",3,76,33,"Stade Olympique","LF",4,"0",0.387469760957809,0.361638443560622,0.112509737996638
"vizcajo01",1991,"CHN","NL",0,145,23,"Wrigley Field","3B",18,"0",0.307515683299848,0.0492025093279757,0.00262413383082537
"vizcajo01",1992,"CHN","NL",1,285,24,"Wrigley Field","SS",18,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"vizcajo01",1993,"CHN","NL",4,551,25,"Wrigley Field","SS",18,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"vizcajo01",1994,"NYN","NL",3,410,26,"Shea Stadium","SS",18,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"vizcajo01",1995,"NYN","NL",3,509,27,"Shea Stadium","SS",18,"0",0.433966132272746,0.165320431341998,0.020993070646603
"vizcajo01",1996,"CLE","AL",0,179,28,"Progressive Field","2B",18,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"vizcajo01",1996,"NYN","NL",1,363,28,"Shea Stadium","2B",18,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"vizcajo01",1997,"SFN","NL",5,568,29,"3Com Park","SS",18,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"vizcajo01",1998,"LAN","NL",3,237,30,"Dodger Stadium","SS",18,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"vizcajo01",1999,"LAN","NL",1,266,31,"Dodger Stadium","SS",18,"0",0.426585755873549,0.301119357087211,0.070851613432285
"vizcajo01",2000,"LAN","NL",0,93,32,"Dodger Stadium","2B",18,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"vizcajo01",2000,"NYA","AL",0,174,32,"Yankee Stadium II","2B",18,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"vizcajo01",2001,"HOU","NL",1,256,33,"Minute Maid Park","SS",18,"0",0.387469760957809,0.361638443560622,0.112509737996638
"vizcajo01",2002,"HOU","NL",5,406,34,"Minute Maid Park","SS",18,"0",0.361638443560622,0.387469760957809,0.138382057484932
"vizcajo01",2003,"HOU","NL",3,189,35,"Minute Maid Park","SS",18,"0",0.332608963057116,0.409364877608758,0.167944565172824
"vizcajo01",2004,"HOU","NL",3,358,36,"Minute Maid Park","SS",18,"0",0.301119357087211,0.426585755873549,0.201443273606954
"vizcajo01",2005,"HOU","NL",1,187,37,"Minute Maid Park","2B",18,"0",0.267907663290828,0.438394358112264,0.239124195333962
"vizquom01",1990,"SEA","AL",2,255,23,"Kingdome","SS",17,"0",0.307515683299848,0.0492025093279757,0.00262413383082537
"vizquom01",1991,"SEA","AL",1,426,24,"Kingdome","SS",17,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"vizquom01",1992,"SEA","AL",0,483,25,"Kingdome","SS",17,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"vizquom01",1993,"SEA","AL",2,560,26,"Kingdome","SS",17,"0",0.416745254007954,0.132600762638895,0.0140637172495797
