"playerID","yearID","teamID","lgID","HR","AB","Age","park","height","weight","bats","POS","Rookie.Year","Rookie.AB","Career.AB","Years.Pro","E"
"coraal01",2008,"BOS","AL",0,152,33,"Fenway Park II",72,200,"L","SS",0,0,3408,12,"0"
"coraal01",2009,"NYN","NL",1,271,34,"Citi Field",72,200,"L","SS",0,0,3408,13,"0"
"coraal01",2010,"NYN","NL",0,169,35,"Citi Field",72,200,"L","2B",0,0,3408,14,"0"
"coraal01",2010,"TEX","AL",0,7,35,"Rangers Ballpark in Arlington",72,200,"L","2B",0,0,3408,15,"0"
"coraal01",2011,"WAS","NL",0,156,36,"Nationals Park",72,200,"L","3B",0,0,3408,16,"0"
"corajo01",1990,"SDN","NL",0,100,25,"Qualcomm Stadium",67,150,"B","SS",1,1,3474,1,"0"
"corajo01",1991,"CHA","AL",0,228,26,"U.S. Cellular Field",67,150,"B","2B",0,1,3474,2,"0"
"corajo01",1992,"CHA","AL",0,122,27,"U.S. Cellular Field",67,150,"B","2B",0,0,3474,3,"0"
"corajo01",1993,"CHA","AL",2,579,28,"U.S. Cellular Field",67,150,"B","2B",0,0,3474,4,"0"
"corajo01",1994,"CHA","AL",2,312,29,"U.S. Cellular Field",67,150,"B","2B",0,0,3474,5,"0"
"corajo01",1995,"SEA","AL",3,427,30,"Kingdome",67,150,"B","2B",0,0,3474,6,"0"
"corajo01",1996,"SEA","AL",6,530,31,"Kingdome",67,150,"B","2B",0,0,3474,7,"0"
"corajo01",1997,"SEA","AL",11,574,32,"Kingdome",67,150,"B","2B",0,0,3474,8,"0"
"corajo01",1998,"CLE","AL",0,83,33,"Progressive Field",67,150,"B","2B",0,0,3474,9,"0"
"corajo01",1998,"SEA","AL",6,519,33,"Kingdome",67,150,"B","2B",0,0,3474,10,"0"
"cordewi01",1992,"MON","NL",2,126,21,"Stade Olympique",74,185,"R","SS",1,1,4311,1,"0"
"cordewi01",1993,"MON","NL",10,475,22,"Stade Olympique",74,185,"R","SS",0,1,4311,2,"0"
"cordewi01",1994,"MON","NL",15,415,23,"Stade Olympique",74,185,"R","SS",0,0,4311,3,"0"
"cordewi01",1995,"MON","NL",10,514,24,"Stade Olympique",74,185,"R","SS",0,0,4311,4,"0"
"cordewi01",1996,"BOS","AL",3,198,25,"Fenway Park II",74,185,"R","2B",0,0,4311,5,"0"
"cordewi01",1997,"BOS","AL",18,570,26,"Fenway Park II",74,185,"R","LF",0,0,4311,6,"0"
"cordewi01",1998,"CHA","AL",13,341,27,"U.S. Cellular Field",74,185,"R","1B",0,0,4311,7,"0"
"cordewi01",1999,"CLE","AL",8,194,28,"Progressive Field",74,185,"R","LF",0,0,4311,8,"0"
"cordewi01",2000,"CLE","AL",0,148,29,"Progressive Field",74,185,"R","LF",0,0,4311,9,"0"
"cordewi01",2000,"PIT","NL",16,348,29,"Three Rivers Stadium",74,185,"R","LF",0,0,4311,10,"0"
"cordewi01",2001,"CLE","AL",4,268,30,"Progressive Field",74,185,"R","LF",0,0,4311,11,"0"
"cordewi01",2002,"CLE","AL",0,18,31,"Progressive Field",74,185,"R","LF",0,0,4311,12,"0"
"cordewi01",2002,"MON","NL",6,143,31,"Stade Olympique",74,185,"R","LF",0,0,4311,13,"0"
"cordewi01",2003,"MON","NL",16,436,32,"Stade Olympique",74,185,"R","1B",0,0,4311,14,"0"
"cordewi01",2004,"FLO","NL",1,66,33,"Joe Robbie Stadium",74,185,"R","1B",0,0,4311,15,"0"
"cordewi01",2005,"WAS","NL",0,51,34,"R.F.K. Stadium",74,185,"R","1B",0,0,4311,16,"0"
"cordoma01",1995,"MIN","AL",24,512,26,"Hubert H Humphrey Metrodome",72,200,"R","LF",1,1,3419,1,"0"
"cordoma01",1996,"MIN","AL",16,569,27,"Hubert H Humphrey Metrodome",72,200,"R","LF",0,0,3419,2,"0"
"cordoma01",1997,"MIN","AL",15,378,28,"Hubert H Humphrey Metrodome",72,200,"R","LF",0,0,3419,3,"0"
"cordoma01",1998,"MIN","AL",10,438,29,"Hubert H Humphrey Metrodome",72,200,"R","LF",0,0,3419,4,"0"
"cordoma01",1999,"MIN","AL",14,425,30,"Hubert H Humphrey Metrodome",72,200,"R","DH",0,0,3419,5,"0"
"cordoma01",2000,"TOR","AL",4,200,31,"Rogers Centre",72,200,"R","LF",0,0,3419,6,"0"
"cordoma01",2001,"CLE","AL",20,409,32,"Progressive Field",72,200,"R","LF",0,0,3419,7,"0"
"cordoma01",2002,"BAL","AL",18,458,33,"Oriole Park at Camden Yards",72,200,"R","LF",0,0,3419,8,"0"
"cordoma01",2003,"BAL","AL",1,30,34,"Oriole Park at Camden Yards",72,200,"R","DH",0,0,3419,9,"0"
"corpoca01",2009,"MIL","NL",0,1,25,"Miller Park",74,230,"B","C",1,1,424,1,"0"
"corpoca01",2011,"HOU","NL",0,154,27,"Minute Maid Park",74,230,"B","C",0,1,424,2,"0"
"corpoca01",2012,"HOU","NL",4,78,28,"Minute Maid Park",74,230,"B","C",0,0,424,3,"1"
"corpoca01",2013,"HOU","AL",7,191,29,"Minute Maid Park",74,230,"B","C",0,0,424,4,"0"
"correro01",1993,"CAL","AL",0,128,26,"Angels Stadium of Anaheim",71,185,"R","SS",1,1,166,1,"0"
"correro01",1994,"CAL","AL",0,17,27,"Angels Stadium of Anaheim",71,185,"R","2B",0,1,166,2,"0"
"correro01",1995,"CAL","AL",0,21,28,"Angels Stadium of Anaheim",71,185,"R","SS",0,0,166,3,"0"
"cortefe01",2005,"TBA","AL",0,13,24,"Tropicana Field",73,175,"L","2B",1,1,27,1,"0"
"cortefe01",2007,"KCA","AL",0,14,26,"Kauffman Stadium",73,175,"L","2B",0,1,27,2,"0"
"costami01",2012,"CIN","NL",0,18,29,"Great American Ball Park",74,205,"L","1B",1,1,18,1,"0"
"costash01",2005,"KCA","AL",2,81,24,"Kauffman Stadium",72,205,"L","LF",1,1,421,1,"0"
"costash01",2006,"KCA","AL",3,237,25,"Kauffman Stadium",72,205,"L","RF",0,1,421,2,"0"
"costash01",2007,"KCA","AL",0,103,26,"Kauffman Stadium",72,205,"L","LF",0,0,421,3,"0"
"costech01",2006,"PHI","NL",7,198,33,"Citizens Bank Park",73,200,"R","C",1,1,806,1,"0"
"costech01",2007,"PHI","NL",5,129,34,"Citizens Bank Park",73,200,"R","C",0,0,806,2,"0"
"costech01",2008,"PHI","NL",9,274,35,"Citizens Bank Park",73,200,"R","C",0,0,806,3,"0"
"costech01",2009,"HOU","NL",0,103,36,"Minute Maid Park",73,200,"R","C",0,0,806,4,"0"
"costech01",2009,"PHI","NL",2,102,36,"Citizens Bank Park",73,200,"R","C",0,0,806,5,"0"
"costoti01",1992,"CIN","NL",0,36,23,"Cinergy Field",77,220,"R","1B",1,1,134,1,"0"
"costoti01",1993,"CIN","NL",3,98,24,"Cinergy Field",77,220,"R","RF",0,1,134,2,"0"
"cotahu01",2001,"PIT","NL",0,9,22,"PNC Park",71,225,"R","C",1,1,519,1,"0"
"cotahu01",2002,"PIT","NL",0,17,23,"PNC Park",71,225,"R","C",0,1,519,2,"0"
"cotahu01",2003,"PIT","NL",0,16,24,"PNC Park",71,225,"R","C",0,1,519,3,"0"
"cotahu01",2004,"PIT","NL",5,66,25,"PNC Park",71,225,"R","C",0,1,519,4,"1"
"cotahu01",2005,"PIT","NL",7,297,26,"PNC Park",71,225,"R","C",0,1,519,5,"0"
"cotahu01",2006,"PIT","NL",0,100,27,"PNC Park",71,225,"R","C",0,0,519,6,"0"
"cotahu01",2007,"PIT","NL",0,14,28,"PNC Park",71,225,"R","C",0,0,519,7,"0"
"cottohe01",1990,"SEA","AL",4,355,29,"Kingdome",74,178,"R","RF",1,1,1066,1,"0"
"cottohe01",1991,"SEA","AL",6,177,30,"Kingdome",74,178,"R","LF",0,0,1066,2,"0"
"cottohe01",1992,"SEA","AL",5,294,31,"Kingdome",74,178,"R","LF",0,0,1066,3,"0"
"cottohe01",1993,"FLO","NL",3,135,32,"Joe Robbie Stadium",74,178,"R","LF",0,0,1066,4,"0"
"cottohe01",1993,"SEA","AL",2,105,32,"Kingdome",74,178,"R","LF",0,0,1066,5,"0"
"counscr01",1995,"COL","NL",0,1,25,"Coors Field",72,180,"L","SS",1,1,4741,1,"0"
"counscr01",1997,"FLO","NL",1,164,27,"Joe Robbie Stadium",72,180,"L","2B",0,1,4741,2,"0"
"counscr01",1998,"FLO","NL",4,335,28,"Joe Robbie Stadium",72,180,"L","2B",0,0,4741,3,"0"
"counscr01",1999,"FLO","NL",0,66,29,"Joe Robbie Stadium",72,180,"L","2B",0,0,4741,4,"0"
"counscr01",1999,"LAN","NL",0,108,29,"Dodger Stadium",72,180,"L","2B",0,0,4741,5,"0"
"counscr01",2000,"ARI","NL",2,152,30,"Chase Field",72,180,"L","2B",0,0,4741,6,"0"
"counscr01",2001,"ARI","NL",4,458,31,"Chase Field",72,180,"L","SS",0,0,4741,7,"0"
"counscr01",2002,"ARI","NL",2,436,32,"Chase Field",72,180,"L","3B",0,0,4741,8,"0"
"counscr01",2003,"ARI","NL",3,303,33,"Chase Field",72,180,"L","3B",0,0,4741,9,"0"
"counscr01",2004,"MIL","NL",2,473,34,"Miller Park",72,180,"L","SS",0,0,4741,10,"0"
"counscr01",2005,"ARI","NL",9,578,35,"Chase Field",72,180,"L","2B",0,0,4741,11,"0"
"counscr01",2006,"ARI","NL",4,372,36,"Chase Field",72,180,"L","SS",0,0,4741,12,"0"
"counscr01",2007,"MIL","NL",3,282,37,"Miller Park",72,180,"L","3B",0,0,4741,13,"0"
"counscr01",2008,"MIL","NL",1,248,38,"Miller Park",72,180,"L","3B",0,0,4741,14,"0"
"counscr01",2009,"MIL","NL",4,404,39,"Miller Park",72,180,"L","2B",0,0,4741,15,"0"
"counscr01",2010,"MIL","NL",2,204,40,"Miller Park",72,180,"L","SS",0,0,4741,16,"0"
"counscr01",2011,"MIL","NL",1,157,41,"Miller Park",72,180,"L","2B",0,0,4741,17,"0"
"cousisc01",2010,"FLO","NL",0,37,25,"Joe Robbie Stadium",73,200,"L","CF",1,1,179,1,"0"
"cousisc01",2011,"FLO","NL",1,52,26,"Sun Life Stadium",73,200,"L","RF",0,1,179,2,"0"
"cousisc01",2012,"MIA","NL",1,86,27,"Marlins Park",73,200,"L","CF",0,1,179,3,"0"
"cousisc01",2013,"LAA","AL",0,4,28,"Angel Stadium of Anaheim",73,200,"L","LF",0,0,179,4,"0"
"cowgico01",2011,"ARI","NL",1,92,25,"Chase Field",69,185,"R","LF",1,1,348,1,"0"
"cowgico01",2012,"OAK","AL",1,104,26,"O.co Coliseum",69,185,"R","LF",0,1,348,2,"0"
"cowgico01",2013,"LAA","AL",2,91,27,"Angel Stadium of Anaheim",69,185,"R","LF",0,0,348,3,"0"
"cowgico01",2013,"NYN","NL",2,61,27,"Citi Field",69,185,"R","LF",0,0,348,4,"0"
"coxda02",1999,"MON","NL",1,25,32,"Stade Olympique",73,205,"R","C",1,1,25,1,"0"
"coxst01",1999,"TBA","AL",0,19,25,"Tropicana Field",76,225,"L","1B",1,1,1239,1,"0"
"coxst01",2000,"TBA","AL",11,318,26,"Tropicana Field",76,225,"L","RF",0,1,1239,2,"0"
"coxst01",2001,"TBA","AL",12,342,27,"Tropicana Field",76,225,"L","1B",0,0,1239,3,"0"
"coxst01",2002,"TBA","AL",16,560,28,"Tropicana Field",76,225,"L","1B",0,0,1239,4,"0"
"cozarza01",2011,"CIN","NL",2,37,26,"Great American Ball Park",72,195,"R","SS",1,1,1165,1,"1"
"cozarza01",2012,"CIN","NL",15,561,27,"Great American Ball Park",72,195,"R","SS",0,1,1165,2,"0"
"cozarza01",2013,"CIN","NL",12,567,28,"Great American Ball Park",72,195,"R","SS",0,0,1165,3,"0"
"crabbca01",2008,"SDN","NL",0,34,25,"Petco Park",67,185,"B","2B",1,1,34,1,"0"
"cradlri01",1998,"SEA","AL",0,7,25,"Kingdome",74,180,"R","CF",1,1,7,1,"0"
"craigal01",2010,"SLN","NL",4,114,26,"Busch Stadium III",74,215,"R","RF",1,1,1291,1,"0"
"craigal01",2011,"SLN","NL",11,200,27,"Busch Stadium III",74,215,"R","LF",0,1,1291,2,"1"
"craigal01",2012,"SLN","NL",22,469,28,"Busch Stadium III",74,215,"R","1B",0,0,1291,3,"0"
"craigal01",2013,"SLN","NL",13,508,29,"Busch Stadium III",74,215,"R","1B",0,0,1291,4,"0"
"crawfbr01",2011,"SFN","NL",3,196,24,"AT&T Park",74,215,"L","SS",1,1,1130,1,"0"
"crawfbr01",2012,"SFN","NL",4,435,25,"AT&T Park",74,215,"L","SS",0,0,1130,2,"0"
"crawfbr01",2013,"SFN","NL",9,499,26,"AT&T Park",74,215,"L","SS",0,0,1130,3,"0"
"crawfca02",2002,"TBA","AL",2,259,21,"Tropicana Field",74,215,"L","LF",1,1,6050,1,"0"
"crawfca02",2003,"TBA","AL",5,630,22,"Tropicana Field",74,215,"L","LF",0,0,6050,2,"0"
"crawfca02",2004,"TBA","AL",11,626,23,"Tropicana Field",74,215,"L","LF",0,0,6050,3,"0"
"crawfca02",2005,"TBA","AL",15,644,24,"Tropicana Field",74,215,"L","LF",0,0,6050,4,"0"
"crawfca02",2006,"TBA","AL",18,600,25,"Tropicana Field",74,215,"L","LF",0,0,6050,5,"0"
"crawfca02",2007,"TBA","AL",11,584,26,"Tropicana Field",74,215,"L","LF",0,0,6050,6,"0"
"crawfca02",2008,"TBA","AL",8,443,27,"Tropicana Field",74,215,"L","LF",0,0,6050,7,"0"
"crawfca02",2009,"TBA","AL",15,606,28,"Tropicana Field",74,215,"L","LF",0,0,6050,8,"0"
"crawfca02",2010,"TBA","AL",19,600,29,"Tropicana Field",74,215,"L","LF",0,0,6050,9,"0"
"crawfca02",2011,"BOS","AL",11,506,30,"Fenway Park II",74,215,"L","LF",0,0,6050,10,"0"
"crawfca02",2012,"BOS","AL",3,117,31,"Fenway Park II",74,215,"L","LF",0,0,6050,11,"0"
"crawfca02",2013,"LAN","NL",6,435,32,"Dodger Stadium",74,215,"L","LF",0,0,6050,12,"0"
"credejo01",2000,"CHA","AL",0,14,22,"U.S. Cellular Field",75,195,"R","3B",1,1,3101,1,"0"
"credejo01",2001,"CHA","AL",0,50,23,"U.S. Cellular Field",75,195,"R","3B",0,1,3101,2,"0"
"credejo01",2002,"CHA","AL",12,200,24,"U.S. Cellular Field",75,195,"R","3B",0,1,3101,3,"1"
"credejo01",2003,"CHA","AL",19,536,25,"U.S. Cellular Field",75,195,"R","3B",0,0,3101,4,"0"
"credejo01",2004,"CHA","AL",21,490,26,"U.S. Cellular Field",75,195,"R","3B",0,0,3101,5,"0"
"credejo01",2005,"CHA","AL",22,432,27,"U.S. Cellular Field",75,195,"R","3B",0,0,3101,6,"1"
"credejo01",2006,"CHA","AL",30,544,28,"U.S. Cellular Field",75,195,"R","3B",0,0,3101,7,"1"
"credejo01",2007,"CHA","AL",4,167,29,"U.S. Cellular Field",75,195,"R","3B",0,0,3101,8,"0"
"credejo01",2008,"CHA","AL",17,335,30,"U.S. Cellular Field",75,195,"R","3B",0,0,3101,9,"1"
"credejo01",2009,"MIN","AL",15,333,31,"Hubert H Humphrey Metrodome",75,195,"R","3B",0,0,3101,10,"0"
"crespce01",2001,"SDN","NL",4,153,22,"Qualcomm Stadium",71,170,"B","2B",1,1,261,1,"0"
"crespce01",2002,"SDN","NL",0,29,23,"Qualcomm Stadium",71,170,"B","LF",0,0,261,2,"0"
"crespce01",2004,"BOS","AL",0,79,25,"Fenway Park II",71,170,"B","SS",0,0,261,3,"0"
"crespfe01",1996,"TOR","AL",0,49,23,"Rogers Centre",71,195,"B","2B",1,1,445,1,"0"
"crespfe01",1997,"TOR","AL",1,28,24,"Rogers Centre",71,195,"B","3B",0,1,445,2,"0"
"crespfe01",1998,"TOR","AL",1,130,25,"Rogers Centre",71,195,"B","RF",0,1,445,3,"0"
"crespfe01",2000,"SFN","NL",4,131,27,"AT&T Park",71,195,"B","LF",0,0,445,4,"0"
"crespfe01",2001,"PHI","NL",0,41,28,"Veterans Stadium",71,195,"B","1B",0,0,445,5,"0"
"crespfe01",2001,"SFN","NL",4,66,28,"AT&T Park",71,195,"B","1B",0,0,445,6,"1"
"crispco01",2002,"CLE","AL",1,127,23,"Progressive Field",70,185,"B","CF",1,1,4895,1,"0"
"crispco01",2003,"CLE","AL",3,414,24,"Progressive Field",70,185,"B","CF",0,1,4895,2,"0"
"crispco01",2004,"CLE","AL",15,491,25,"Progressive Field",70,185,"B","CF",0,0,4895,3,"0"
"crispco01",2005,"CLE","AL",16,594,26,"Progressive Field",70,185,"B","LF",0,0,4895,4,"0"
"crispco01",2006,"BOS","AL",8,413,27,"Fenway Park II",70,185,"B","CF",0,0,4895,5,"0"
"crispco01",2007,"BOS","AL",6,526,28,"Fenway Park II",70,185,"B","CF",0,0,4895,6,"0"
"crispco01",2008,"BOS","AL",7,361,29,"Fenway Park II",70,185,"B","CF",0,0,4895,7,"0"
"crispco01",2009,"KCA","AL",3,180,30,"Kauffman Stadium",70,185,"B","CF",0,0,4895,8,"0"
"crispco01",2010,"OAK","AL",8,290,31,"Oakland-Alameda Country Coliseum",70,185,"B","CF",0,0,4895,9,"0"
"crispco01",2011,"OAK","AL",8,531,32,"Oakland-Alameda Country Coliseum",70,185,"B","CF",0,0,4895,10,"0"
"crispco01",2012,"OAK","AL",11,455,33,"O.co Coliseum",70,185,"B","CF",0,0,4895,11,"0"
"crispco01",2013,"OAK","AL",22,513,34,"O.co Coliseum",70,185,"B","CF",0,0,4895,12,"0"
"cromawa01",1991,"KCA","AL",1,131,38,"Kauffman Stadium",72,180,"L","1B",1,1,131,1,"0"
"cromedt01",2000,"CIN","NL",2,47,29,"Cinergy Field",74,190,"L","1B",1,1,104,1,"0"
"cromedt01",2001,"CIN","NL",5,57,30,"Cinergy Field",74,190,"L","1B",0,1,104,2,"1"
"crometr01",1993,"SLN","NL",0,23,26,"Busch Stadium II",74,165,"R","SS",1,1,524,1,"0"
"crometr01",1995,"SLN","NL",5,345,28,"Busch Stadium II",74,165,"R","SS",0,1,524,2,"0"
"crometr01",1997,"LAN","NL",4,86,30,"Dodger Stadium",74,165,"R","2B",0,0,524,3,"0"
"crometr01",1999,"LAN","NL",2,52,32,"Dodger Stadium",74,165,"R","2B",0,0,524,5,"0"
"crometr01",2000,"HOU","NL",0,8,33,"Minute Maid Park",74,165,"R","3B",0,0,524,6,"0"
"crometr01",2003,"HOU","NL",0,4,36,"Minute Maid Park",74,165,"R","2B",0,0,524,7,"0"
"cronch01",1991,"CAL","AL",0,15,27,"Angels Stadium of Anaheim",74,200,"R","1B",1,1,25,1,"0"
"cronch01",1992,"CHA","AL",0,10,28,"U.S. Cellular Field",74,200,"R","1B",0,1,25,2,"0"
"crosbbo01",2003,"OAK","AL",0,12,23,"McAfee Coliseum",75,210,"R","SS",1,1,2559,1,"0"
"crosbbo01",2004,"OAK","AL",22,545,24,"McAfee Coliseum",75,210,"R","SS",0,1,2559,2,"0"
"crosbbo01",2005,"OAK","AL",9,333,25,"McAfee Coliseum",75,210,"R","SS",0,0,2559,3,"0"
"crosbbo01",2006,"OAK","AL",9,358,26,"McAfee Coliseum",75,210,"R","SS",0,0,2559,4,"0"
"crosbbo01",2007,"OAK","AL",8,349,27,"McAfee Coliseum",75,210,"R","SS",0,0,2559,5,"0"
"crosbbo01",2008,"OAK","AL",7,556,28,"McAfee Coliseum",75,210,"R","SS",0,0,2559,6,"0"
"crosbbo01",2009,"OAK","AL",6,238,29,"Oakland-Alameda Country Coliseum",75,210,"R","1B",0,0,2559,7,"0"
"crosbbo01",2010,"ARI","NL",0,12,30,"Chase Field",75,210,"R","SS",0,0,2559,8,"0"
"crosbbo01",2010,"PIT","NL",1,156,30,"PNC Park",75,210,"R","SS",0,0,2559,9,"0"
"crosbbu01",2003,"LAN","NL",0,12,27,"Dodger Stadium",71,180,"L","LF",1,1,250,1,"0"
"crosbbu01",2004,"NYA","AL",2,53,28,"Yankee Stadium II",71,180,"L","RF",0,1,250,2,"0"
"crosbbu01",2005,"NYA","AL",1,98,29,"Yankee Stadium II",71,180,"L","CF",0,1,250,3,"0"
"crosbbu01",2006,"NYA","AL",1,87,30,"Yankee Stadium II",71,180,"L","RF",0,0,250,4,"0"
"crowetr01",2009,"CLE","AL",1,183,26,"Progressive Field",70,190,"B","LF",1,1,818,1,"0"
"crowetr01",2010,"CLE","AL",2,442,27,"Progressive Field",70,190,"B","CF",0,0,818,2,"0"
"crowetr01",2011,"CLE","AL",0,28,28,"Progressive Field",70,190,"B","LF",0,0,818,3,"0"
"crowetr01",2013,"HOU","AL",1,165,30,"Minute Maid Park",70,190,"B","RF",0,0,818,4,"0"
"crozier01",2004,"TOR","AL",2,33,26,"Rogers Centre",76,200,"L","DH",1,1,33,1,"1"
"cruzde01",1997,"DET","AL",2,436,25,"Tiger Stadium",71,160,"R","SS",1,1,4124,1,"0"
"cruzde01",1998,"DET","AL",5,454,26,"Tiger Stadium",71,160,"R","SS",0,0,4124,2,"0"
"cruzde01",1999,"DET","AL",13,518,27,"Tiger Stadium",71,160,"R","SS",0,0,4124,3,"0"
"cruzde01",2000,"DET","AL",10,583,28,"Comerica Park",71,160,"R","SS",0,0,4124,4,"0"
"cruzde01",2001,"DET","AL",7,414,29,"Comerica Park",71,160,"R","SS",0,0,4124,5,"0"
"cruzde01",2002,"SDN","NL",7,514,30,"Qualcomm Stadium",71,160,"R","SS",0,0,4124,6,"0"
"cruzde01",2003,"BAL","AL",14,548,31,"Oriole Park at Camden Yards",71,160,"R","SS",0,0,4124,7,"0"
"cruzde01",2004,"SFN","NL",7,397,32,"AT&T Park",71,160,"R","SS",0,0,4124,8,"0"
"cruzde01",2005,"SFN","NL",5,209,33,"AT&T Park",71,160,"R","2B",0,0,4124,9,"0"
"cruzde01",2005,"WAS","NL",0,51,33,"R.F.K. Stadium",71,160,"R","2B",0,0,4124,10,"0"
"cruzen01",2003,"MIL","NL",0,71,22,"Miller Park",73,205,"R","SS",1,1,72,1,"0"
"cruzen01",2007,"CIN","NL",0,1,26,"Great American Ball Park",73,205,"R","SS",0,1,72,2,"0"
"cruzfa01",1994,"OAK","AL",0,28,22,"McAfee Coliseum",70,165,"R","SS",1,1,89,1,"0"
"cruzfa01",1995,"OAK","AL",0,23,23,"McAfee Coliseum",70,165,"R","SS",0,1,89,2,"0"
"cruzfa01",1996,"DET","AL",0,38,24,"Tiger Stadium",70,165,"R","2B",0,1,89,3,"0"
"cruziv01",1997,"NYA","AL",0,20,29,"Yankee Stadium II",75,210,"L","DH",1,1,55,1,"0"
"cruziv01",1999,"PIT","NL",1,10,31,"Three Rivers Stadium",75,210,"L","1B",0,1,55,2,"1"
"cruziv01",2000,"PIT","NL",0,11,32,"Three Rivers Stadium",75,210,"L","1B",0,1,55,3,"0"
"cruziv01",2002,"SLN","NL",1,14,34,"Busch Stadium II",75,210,"L","1B",0,1,55,4,"1"
"cruzja01",1996,"SFN","NL",3,77,23,"3Com Park",72,175,"L","RF",1,1,729,1,"0"
"cruzja01",1997,"SFN","NL",0,25,24,"3Com Park",72,175,"L","RF",0,1,729,2,"0"
"cruzja01",1999,"CLE","AL",3,88,26,"Progressive Field",72,175,"L","CF",0,1,729,5,"0"
"cruzja01",2000,"CLE","AL",0,29,27,"Progressive Field",72,175,"L","CF",0,0,729,6,"0"
"cruzja01",2001,"CLE","AL",3,68,28,"Progressive Field",72,175,"L","LF",0,0,729,7,"0"
"cruzja01",2001,"COL","NL",1,76,28,"Coors Field",72,175,"L","LF",0,0,729,8,"0"
"cruzja01",2002,"DET","AL",2,88,29,"Comerica Park",72,175,"L","DH",0,0,729,9,"0"
"cruzja01",2004,"CIN","NL",3,147,31,"Great American Ball Park",72,175,"L","RF",0,0,729,10,"0"
"cruzja01",2005,"CIN","NL",4,127,32,"Great American Ball Park",72,175,"L","RF",0,0,729,11,"0"
"cruzjo02",1997,"SEA","AL",12,183,23,"Kingdome",72,190,"B","LF",1,1,4724,1,"1"
"cruzjo02",1997,"TOR","AL",14,212,23,"Rogers Centre",72,190,"B","LF",1,0,4724,2,"1"
"cruzjo02",1998,"TOR","AL",11,352,24,"Rogers Centre",72,190,"B","CF",0,0,4724,3,"0"
"cruzjo02",1999,"TOR","AL",14,349,25,"Rogers Centre",72,190,"B","CF",0,0,4724,4,"0"
"cruzjo02",2000,"TOR","AL",31,603,26,"Rogers Centre",72,190,"B","CF",0,0,4724,5,"1"
"cruzjo02",2001,"TOR","AL",34,577,27,"Rogers Centre",72,190,"B","CF",0,0,4724,6,"1"
"cruzjo02",2002,"TOR","AL",18,466,28,"Rogers Centre",72,190,"B","LF",0,0,4724,7,"0"
"cruzjo02",2003,"SFN","NL",20,539,29,"AT&T Park",72,190,"B","RF",0,0,4724,8,"0"
"cruzjo02",2004,"TBA","AL",21,545,30,"Tropicana Field",72,190,"B","RF",0,0,4724,9,"0"
"cruzjo02",2005,"ARI","NL",12,202,31,"Chase Field",72,190,"B","CF",0,0,4724,10,"1"
"cruzjo02",2005,"BOS","AL",0,12,31,"Fenway Park II",72,190,"B","CF",0,0,4724,11,"0"
"cruzjo02",2005,"LAN","NL",6,156,31,"Dodger Stadium",72,190,"B","CF",0,0,4724,12,"0"
"cruzjo02",2006,"LAN","NL",5,223,32,"Dodger Stadium",72,190,"B","LF",0,0,4724,13,"0"
"cruzjo02",2007,"SDN","NL",6,256,33,"Petco Park",72,190,"B","LF",0,0,4724,14,"0"
"cruzjo02",2008,"HOU","NL",0,49,34,"Minute Maid Park",72,190,"B","LF",0,0,4724,15,"0"
"cruzlu01",2008,"PIT","NL",0,67,24,"PNC Park",73,210,"R","SS",1,1,610,1,"0"
"cruzlu01",2009,"PIT","NL",0,70,25,"PNC Park",73,210,"R","SS",0,1,610,2,"0"
"cruzlu01",2010,"MIL","NL",0,17,26,"Miller Park",73,210,"R","SS",0,0,610,3,"0"
"cruzlu01",2012,"LAN","NL",6,283,28,"Dodger Stadium",73,210,"R","3B",0,0,610,4,"0"
"cruzlu01",2013,"LAN","NL",1,118,29,"Dodger Stadium",73,210,"R","3B",0,0,610,5,"0"
"cruzlu01",2013,"NYA","AL",0,55,29,"Yankee Stadium III",73,210,"R","3B",0,0,610,6,"0"
"cruzne02",2005,"MIL","NL",0,5,25,"Miller Park",74,230,"R","RF",1,1,2891,1,"0"
"cruzne02",2006,"TEX","AL",6,130,26,"Ameriquest Field",74,230,"R","RF",0,1,2891,2,"0"
"cruzne02",2007,"TEX","AL",9,307,27,"Rangers Ballpark in Arlington",74,230,"R","RF",0,0,2891,3,"0"
"cruzne02",2008,"TEX","AL",7,115,28,"Rangers Ballpark in Arlington",74,230,"R","RF",0,0,2891,4,"1"
"cruzne02",2009,"TEX","AL",33,462,29,"Rangers Ballpark in Arlington",74,230,"R","RF",0,0,2891,5,"1"
"cruzne02",2010,"TEX","AL",22,399,30,"Rangers Ballpark in Arlington",74,230,"R","RF",0,0,2891,6,"1"
"cruzne02",2011,"TEX","AL",29,475,31,"Rangers Ballpark in Arlington",74,230,"R","RF",0,0,2891,7,"1"
"cruzne02",2012,"TEX","AL",24,585,32,"Rangers Ballpark in Arlington",74,230,"R","RF",0,0,2891,8,"0"
"cruzne02",2013,"TEX","AL",27,413,33,"Rangers Ballpark in Arlington",74,230,"R","RF",0,0,2891,9,"1"
"cruzto03",2011,"SLN","NL",0,65,25,"Busch Stadium III",71,215,"R","C",1,1,314,1,"0"
"cruzto03",2012,"SLN","NL",1,126,26,"Busch Stadium III",71,215,"R","C",0,1,314,2,"0"
"cruzto03",2013,"SLN","NL",1,123,27,"Busch Stadium III",71,215,"R","C",0,0,314,3,"0"
